2	76	0.0	1456601424000
2	76	0.0	1456601429000
2	76	0.0	1456601431000
2	76	0.0	1456601476000
2	76	0.0	1456601524000
2	76	0.0	1456601528000
2	76	0.0	1456601538000
2	76	0.0	1456601541000
2	76	0.0	1456601547000
2	76	0.0	1456601550000
2	76	0.0	1456601583000
2	76	0.0	1456601585000
2	76	0.0	1456601591000
2	76	0.0	1456601599000
2	76	0.0	1456601602000
2	76	0.0	1456601644000
2	76	0.0	1456601703000
2	76	0.0	1456601710000
2	76	0.0	1456601715000
2	76	0.0	1456601723000
2	76	0.0	1456601728000
2	76	0.0	1456601730000
2	76	0.0	1456601733000
2	76	0.0	1456601735000
2	76	0.0	1456601737000
2	76	0.0	1456601742000
2	76	0.0	1456601760000
2	76	0.0	1456601774000
2	76	0.0	1456601776000
2	76	0.0	1456601822000
2	76	0.0	1456601835000
2	76	0.0	1456601838000
2	76	0.0	1456601855000
2	76	0.0	1456601859000
2	76	0.0	1456601868000
22	76	0.0	1456601871000
2	76	0.0	1456601892000
2	76	0.0	1456601906000
22	76	0.0	1456601945000
22	76	0.0	1456601955000
22	76	0.0	1456601957000
22	76	0.0	1456602186000
2	76	0.0	1456602188000
22	76	0.0	1456602194000
22	76	0.0	1456602197000
2	76	0.0	1456602199000
2	76	0.0	1456602203000
22	76	0.0	1456602209000
2	76	0.0	1456602348000
22	76	0.0	1456602396000
2	76	0.0	1456602399000
2	76	0.0	1456602409000
2	76	0.0	1456602411000
2	76	0.0	1456602430000
22	76	0.0	1456609203000
22	76	0.0	1456609233000
2	76	0.0	1456609235000
2	76	0.0	1456609352000
2	76	0.0	1456609563000
2	76	0.0	1456609623000
2	76	0.0	1456609685000
2	76	0.0	1456610133000
2	76	0.0	1456610135000
2	76	0.0	1456610222000
2	76	0.0	1456610253000
2	76	0.0	1456610255000
2	76	0.0	1456610613000
2	76	0.0	1456610704000
2	76	0.0	1456614246000
37	17	0.0	1456614544000
29	80	0.0	1456620572000
29	80	0.0	1456630473000
2	76	0.0	1456633323000
37	17	0.0	1456638484000
39	47	0.0	1456657028000
29	80	0.0	1456657084000
30	17	0.0	1456660263000
39	47	0.0	1456660713000
39	47	0.0	1456660715000
39	47	0.0	1456660717000
33	17	0.0	1456660773000
30	17	0.0	1456661344000
30	17	0.0	1456661493000
30	17	0.0	1456661673000
5	17	0.0	1456663023000
6	83	0.0	1456671508000
12	83	0.0	1456674458000
4	67	1.0	1456678921000
12	83	0.0	1456683122000
4	67	1.0	1456684021000
4	67	0.0	1456686721000
27	69	0.0	1456686961000
2	76	0.0	1456693746000
2	76	0.0	1456693779000
2	76	0.0	1456693877000
2	76	0.0	1456694042000
2	76	0.0	1456694044000
2	76	0.0	1456694046000
2	76	0.0	1456694050000
2	76	0.0	1456694058000
2	76	0.0	1456694065000
2	76	0.0	1456694068000
2	76	0.0	1456694071000
2	76	0.0	1456694105000
2	76	0.0	1456694107000
2	76	0.0	1456694117000
2	76	0.0	1456694119000
2	76	0.0	1456694121000
2	76	0.0	1456694124000
2	76	0.0	1456694128000
2	76	0.0	1456694130000
2	76	0.0	1456694163000
2	76	0.0	1456694166000
2	76	0.0	1456694177000
2	76	0.0	1456694183000
2	76	0.0	1456694201000
29	80	0.0	1456697373000
23	13	1.0	1456705323000
23	13	1.0	1456707123000
7	15	1.0	1456711651000
6	83	0.0	1456713451000
7	15	1.0	1456714621000
7	15	1.0	1456730823000
7	15	1.0	1456731121000
38	80	0.0	1456732111000
7	15	1.0	1456736522000
12	83	0.0	1456737721000
7	15	1.0	1456753323000
10	39	0.0	1456756621000
6	83	0.0	1456760822000
6	83	0.0	1456762051000
7	15	1.0	1456778221000
12	83	1.0	1456789351000
7	15	0.0	1456799551000
7	15	1.0	1456800721000
7	15	1.0	1456810024000
6	83	0.0	1456816055000
40	69	0.0	1456850832000
6	83	0.0	1456867354000
6	83	0.0	1456878151000
12	83	0.0	1456879651000
41	51	0.0	1456884420000
7	15	1.0	1456887422000
42	83	0.0	1456893841000
12	83	0.0	1456896451000
6	83	0.0	1456907851000
6	83	1.0	1456929451000
7	15	1.0	1456935421000
38	80	0.0	1456936234000
4	67	1.0	1456954025000
4	67	1.0	1456964221000
7	15	1.0	1456964226000
4	67	1.0	1456967522000
4	67	0.0	1456973521000
7	15	1.0	1456973821000
7	15	1.0	1456973826000
38	80	0.0	1456980241000
38	80	0.0	1456980481000
7	15	1.0	1456988851000
7	15	1.0	1456998121000
6	83	0.0	1457006521000
12	83	0.0	1457011321000
8	17	0.0	1457028181000
6	83	0.0	1457030821000
7	15	1.0	1457051521000
37	17	0.0	1457056807000
7	15	1.0	1457059621000
7	15	1.0	1457060222000
6	83	0.0	1457060521000
7	15	1.0	1457074651000
6	83	0.0	1457094151000
8	17	0.0	1457112181000
8	17	0.0	1457116983000
6	83	0.0	1457118451000
8	17	0.0	1457129881000
8	17	0.0	1457130481000
7	15	1.0	1457133121000
1	13	0.0	1457134800000
7	15	1.0	1457144221000
7	15	0.0	1457147821000
7	15	1.0	1457151421000
7	15	0.0	1457162551000
7	15	1.0	1457168522000
14	76	0.0	1457175421000
6	83	0.0	1457179321000
7	15	1.0	1457183522000
43	39	1.0	1457217121000
43	39	1.0	1457217126000
43	39	1.0	1457217181000
43	39	1.0	1457217241000
43	39	1.0	1457217301000
43	39	1.0	1457217306000
44	39	1.0	1457217452000
7	15	1.0	1457229421000
6	83	0.0	1457229511000
12	83	0.0	1457233651000
6	83	0.0	1457233711000
6	83	0.0	1457234971000
6	83	0.0	1457234975000
6	83	0.0	1457234979000
6	83	0.0	1457234983000
6	83	0.0	1457248051000
6	83	0.0	1457249526000
41	51	0.0	1457342040000
33	17	0.0	1457350239000
40	69	0.0	1457417568000
37	17	0.0	1457509663000
45	83	0.0	1457564492000
46	67	0.0	1457788140000
3	17	0.0	1457798580000
42	83	0.0	1457860201000
47	83	0.0	1457980920000
48	1	0.0	1458048361000
11	80	0.0	1458143869000
45	83	0.0	1458160894000
47	69	0.0	1458196620000
49	15	0.0	1458233490000
50	67	0.0	1458270390000
51	17	0.0	1458284850000
52	69	0.0	1458326490000
22	76	0.0	1458413364000
53	83	0.0	1458466814000
54	69	0.0	1458471904000
54	69	0.0	1458471964000
2	76	0.0	1458477894000
52	69	0.0	1458478296000
47	69	0.0	1458487320000
7	15	1.0	1458550921000
55	80	1.0	1458551671000
54	69	0.0	1458590101000
47	69	0.0	1458670020000
22	76	0.0	1458684204000
26	17	0.0	1458684514000
26	17	0.0	1458684516000
56	80	0.0	1458697501000
57	69	0.0	1458707101000
58	69	0.0	1458710580000
59	67	0.0	1458723180000
58	69	0.0	1458731971000
50	67	0.0	1458745590000
60	80	0.0	1458753085000
25	39	0.0	1458753956000
50	67	0.0	1458807789000
50	67	0.0	1458810000000
50	67	0.0	1458829801000
61	69	0.0	1458843722000
62	17	0.0	1458843759000
63	67	0.0	1458843998000
62	17	0.0	1458844107000
26	17	0.0	1458844119000
61	69	0.0	1458844171000
58	69	0.0	1458844179000
64	17	0.0	1458844187000
65	17	0.0	1458844195000
64	17	0.0	1458844213000
62	17	0.0	1458844223000
58	69	0.0	1458849780000
66	13	0.0	1458851070000
66	13	0.0	1458851100000
66	13	0.0	1458851105000
52	69	0.0	1458854684000
49	15	0.0	1458859724000
67	83	0.0	1458884280000
50	67	0.0	1458906150000
50	67	0.0	1458916200000
59	67	0.0	1458923580000
50	67	0.0	1458931350000
68	80	0.0	1458934411000
58	69	0.0	1458994081000
54	83	0.0	1458994922000
65	69	0.0	1458998280000
58	69	0.0	1459018080000
20	17	0.0	1459030410000
69	8	0.0	1459032781000
70	38	0.0	1459034670000
67	83	0.0	1459036080000
71	17	0.0	1459038420000
65	69	0.0	1459051981000
58	69	0.0	1459067280000
4	67	0.0	1459091521000
61	69	0.0	1459147380000
52	69	0.0	1459165410000
23	13	0.0	1459188691000
62	17	0.0	1459190611000
72	17	0.0	1459192050000
62	17	0.0	1459209810000
64	17	0.0	1459211011000
14	76	0.0	1459241821000
65	69	0.0	1459242780000
73	80	0.0	1459251002000
74	80	0.0	1459252203000
75	51	0.0	1459263515000
59	67	0.0	1459268880000
52	69	0.0	1459272450000
58	69	0.0	1459275511000
67	83	0.0	1459280580000
54	69	0.0	1459281030000
52	69	0.0	1459292790000
76	17	0.0	1459292844000
76	17	0.0	1459292850000
77	51	0.0	1459292942000
65	69	0.0	1459299481000
48	1	0.0	1459300170000
52	83	0.0	1459316070000
78	17	0.0	1459328821000
58	69	0.0	1459340880000
40	69	0.0	1459350183000
40	69	0.0	1459350218000
40	83	0.0	1459350231000
67	83	0.0	1459350781000
79	67	0.0	1459350960000
50	67	0.0	1459366212000
75	51	0.0	1459379616000
29	17	0.0	1459381051000
65	69	0.0	1459381680000
42	83	0.0	1459386571000
65	69	0.0	1459390681000
80	76	0.0	1459391911000
11	80	0.0	1459401756000
81	69	0.0	1459402080000
75	51	0.0	1459402714000
45	69	0.0	1459413091000
54	69	0.0	1459413151000
58	17	0.0	1459415610000
54	69	0.0	1459416451000
52	69	0.0	1459420050000
65	69	0.0	1459428180000
22	76	0.0	1459440213000
16	67	0.0	1459448551000
82	69	0.0	1459454857000
83	47	0.0	1459457492000
84	17	0.0	1459458780000
3	17	0.0	1459462860000
84	17	0.0	1459472881000
85	15	0.0	1459474320000
86	51	0.0	1459475521000
84	17	0.0	1459477080000
6	83	0.0	1459480201000
20	17	0.0	1459481610000
1	13	0.0	1459484160000
61	69	0.0	1459488390000
54	69	0.0	1459488451000
87	17	0.0	1459491840000
29	80	0.0	1459492113000
29	80	0.0	1459495083000
69	8	0.0	1459495381000
2	76	0.0	1459497483000
6	83	0.0	1459497751000
88	17	0.0	1459498141000
53	83	0.0	1459499071000
89	15	1.0	1459499671000
90	17	0.0	1459500151000
91	69	0.0	1459500180000
58	69	0.0	1459500210000
92	17	0.0	1459501710000
92	17	0.0	1459502010000
92	17	0.0	1459502013000
92	17	0.0	1459502041000
92	17	0.0	1459502044000
92	17	0.0	1459502047000
92	17	0.0	1459502049000
55	80	1.0	1459502072000
75	51	0.0	1459507062000
27	69	0.0	1459518512000
69	8	0.0	1459518542000
50	67	0.0	1459518544000
85	15	0.0	1459518606000
50	67	1.0	1459518660000
38	80	1.0	1459518722000
27	69	0.0	1459518729000
85	15	1.0	1459518733000
93	8	1.0	1459519531000
69	8	0.0	1459519950000
50	67	0.0	1459519953000
61	69	0.0	1459519981000
54	69	0.0	1459520010000
42	83	0.0	1459520011000
54	69	0.0	1459520012000
54	69	0.0	1459520042000
54	69	0.0	1459520043000
89	15	0.0	1459520045000
50	67	0.0	1459520046000
94	17	0.0	1459520070000
95	17	0.0	1459520072000
52	83	1.0	1459520073000
3	17	0.0	1459520100000
62	17	0.0	1459520102000
75	51	0.0	1459520166000
52	69	0.0	1459520551000
96	1	0.0	1459520701000
55	80	1.0	1459521872000
97	15	1.0	1459522950000
52	69	0.0	1459523071000
48	1	1.0	1459523280000
4	67	0.0	1459523521000
98	26	0.0	1459524300000
54	69	0.0	1459525050000
52	83	1.0	1459525771000
99	80	1.0	1459525801000
100	80	0.0	1459527421000
57	69	0.0	1459527750000
101	8	0.0	1459527781000
98	26	0.0	1459529042000
99	80	0.0	1459529401000
99	80	0.0	1459529974000
99	80	0.0	1459531171000
89	15	1.0	1459531501000
55	80	1.0	1459531711000
4	67	1.0	1459532251000
99	80	0.0	1459532971000
102	39	0.0	1459533120000
63	67	0.0	1459533480000
56	80	1.0	1459533661000
56	80	1.0	1459533666000
56	80	1.0	1459533671000
56	80	1.0	1459533675000
56	80	1.0	1459533680000
56	80	1.0	1459533684000
56	80	0.0	1459533688000
56	80	0.0	1459533692000
56	80	0.0	1459533696000
56	80	1.0	1459533721000
56	80	1.0	1459533726000
56	80	1.0	1459533731000
6	83	0.0	1459534051000
50	67	0.0	1459534710000
50	67	0.0	1459534714000
58	69	0.0	1459535580000
103	80	0.0	1459535670000
42	83	0.0	1459535971000
104	7	1.0	1459536574000
35	83	1.0	1459537087000
48	1	0.0	1459537350000
62	17	0.0	1459537410000
52	69	0.0	1459537651000
48	1	0.0	1459537652000
48	1	0.0	1459537654000
2	76	0.0	1459539758000
67	83	0.0	1459540381000
63	67	0.0	1459540382000
72	17	0.0	1459541550000
55	80	1.0	1459541671000
44	39	1.0	1459541885000
35	83	1.0	1459543385000
6	83	0.0	1459543621000
7	15	1.0	1459544221000
105	76	0.0	1459544496000
44	39	1.0	1459545421000
54	69	0.0	1459545750000
70	38	0.0	1459546170000
6	83	0.0	1459546351000
52	69	0.0	1459546650000
98	26	0.0	1459547220000
52	83	0.0	1459547370000
2	76	0.0	1459547738000
2	76	0.0	1459547741000
52	69	0.0	1459547850000
63	67	0.0	1459549021000
2	76	0.0	1459549359000
104	7	1.0	1459549651000
106	80	0.0	1459550311000
48	1	0.0	1459551150000
55	80	1.0	1459551511000
99	80	1.0	1459551571000
56	80	1.0	1459551661000
107	83	0.0	1459551781000
50	67	1.0	1459551992000
61	69	0.0	1459552021000
54	69	0.0	1459552950000
108	17	0.0	1459553221000
52	83	0.0	1459553250000
85	15	1.0	1459553280000
70	38	0.0	1459553611000
85	15	1.0	1459554720000
67	83	0.0	1459555081000
4	67	1.0	1459555951000
109	67	0.0	1459556790000
6	83	0.0	1459557151000
48	1	0.0	1459557153000
12	83	0.0	1459557421000
107	83	0.0	1459558680000
12	83	0.0	1459559824000
7	15	1.0	1459559851000
95	17	0.0	1459562130000
85	15	0.0	1459563060000
29	80	0.0	1459563453000
29	80	1.0	1459563483000
99	80	1.0	1459564773000
55	80	1.0	1459566031000
54	69	0.0	1459566780000
7	15	1.0	1459567621000
45	83	0.0	1459567891000
52	83	1.0	1459569150000
12	83	0.0	1459569421000
20	17	0.0	1459571010000
99	80	1.0	1459571372000
44	39	1.0	1459573351000
48	1	0.0	1459573650000
52	69	0.0	1459573651000
38	80	0.0	1459574042000
4	67	1.0	1459574251000
91	69	0.0	1459574280000
99	80	0.0	1459574971000
110	17	0.0	1459575211000
111	67	0.0	1459576471000
54	83	0.0	1459577010000
112	83	0.0	1459577491000
61	69	0.0	1459577881000
91	69	0.0	1459578182000
45	69	0.0	1459578691000
113	13	0.0	1459578871000
113	13	0.0	1459578879000
69	8	0.0	1459579982000
69	8	0.0	1459579983000
42	83	0.0	1459580101000
50	67	0.0	1459580432000
68	80	0.0	1459580910000
45	69	0.0	1459581691000
12	83	0.0	1459582021000
6	83	0.0	1459582651000
13	67	0.0	1459582831000
95	17	0.0	1459583103000
7	15	1.0	1459583851000
2	76	0.0	1459583854000
6	83	0.0	1459584121000
65	69	0.0	1459585080000
58	69	0.0	1459585382000
114	47	1.0	1459585983000
65	69	0.0	1459586282000
115	80	0.0	1459587121000
52	69	0.0	1459587450000
92	17	0.0	1459588440000
92	17	0.0	1459588445000
93	8	1.0	1459588772000
23	13	1.0	1459589164000
116	80	0.0	1459591062000
58	69	0.0	1459591080000
55	80	1.0	1459591111000
52	83	0.0	1459591950000
65	69	0.0	1459591980000
6	83	0.0	1459592227000
2	76	0.0	1459592256000
65	69	0.0	1459592881000
58	69	0.0	1459593180000
62	17	0.0	1459594410000
65	69	0.0	1459594681000
48	1	0.0	1459595250000
48	1	0.0	1459595670000
117	8	0.0	1459596001000
65	69	0.0	1459596210000
50	67	0.0	1459596270000
93	8	1.0	1459596874000
118	15	1.0	1459597111000
6	83	0.0	1459597651000
58	17	0.0	1459597710000
58	69	0.0	1459597981000
58	69	0.0	1459598281000
57	69	0.0	1459598581000
85	15	0.0	1459599002000
117	8	1.0	1459599271000
117	8	1.0	1459599277000
29	80	0.0	1459600324000
6	83	0.0	1459600351000
58	69	0.0	1459600681000
55	80	1.0	1459601071000
65	69	0.0	1459602181000
6	83	0.0	1459603051000
50	67	0.0	1459603440000
69	8	0.0	1459605120000
23	13	1.0	1459606293000
104	7	1.0	1459606771000
96	1	0.0	1459607101000
50	67	0.0	1459607430000
99	80	0.0	1459608571000
48	1	1.0	1459609650000
12	83	0.0	1459609951000
55	80	1.0	1459610912000
119	26	0.0	1459612328000
119	26	0.0	1459612337000
120	17	0.0	1459615744000
120	17	0.0	1459615747000
120	17	0.0	1459615749000
120	17	0.0	1459615751000
120	17	0.0	1459615753000
120	17	0.0	1459615756000
52	83	0.0	1459616670000
23	13	1.0	1459616765000
121	17	0.0	1459617184000
2	76	0.0	1459617243000
23	13	1.0	1459617363000
24	13	0.0	1459617964000
24	13	0.0	1459619165000
12	83	0.0	1459619851000
57	83	0.0	1459620150000
109	67	0.0	1459621320000
69	8	0.0	1459623180000
52	69	0.0	1459624080000
122	39	1.0	1459624470000
103	80	0.0	1459624771000
55	80	1.0	1459625431000
122	39	1.0	1459625670000
122	39	1.0	1459625970000
62	17	0.0	1459626210000
62	17	0.0	1459626211000
122	39	0.0	1459626270000
123	13	0.0	1459628670000
123	13	0.0	1459628671000
123	13	0.0	1459628672000
123	13	0.0	1459628701000
123	13	0.0	1459628702000
123	13	0.0	1459628703000
123	13	0.0	1459628704000
123	13	0.0	1459628705000
123	13	0.0	1459628730000
123	13	0.0	1459628731000
123	13	0.0	1459628732000
123	13	0.0	1459628733000
123	13	0.0	1459628734000
123	13	0.0	1459628735000
123	13	0.0	1459628736000
123	13	0.0	1459628737000
123	13	0.0	1459628738000
123	13	0.0	1459628740000
123	13	0.0	1459628760000
123	13	0.0	1459628762000
123	13	0.0	1459628764000
123	13	0.0	1459628765000
123	13	0.0	1459628766000
123	13	0.0	1459628790000
123	13	0.0	1459628791000
123	13	0.0	1459628792000
123	13	0.0	1459628793000
35	83	1.0	1459628914000
57	83	0.0	1459629751000
122	39	1.0	1459630170000
122	39	1.0	1459630172000
122	39	1.0	1459630173000
122	39	1.0	1459630174000
122	39	1.0	1459630175000
122	39	1.0	1459630470000
55	80	0.0	1459630712000
57	69	0.0	1459631911000
5	17	0.0	1459631916000
6	83	0.0	1459632751000
95	17	0.0	1459634460000
52	83	0.0	1459634670000
52	83	0.0	1459635600000
23	13	1.0	1459636265000
85	15	1.0	1459639620000
55	80	1.0	1459640696000
59	67	1.0	1459640880000
4	67	1.0	1459642321000
98	26	0.0	1459643820000
58	69	0.0	1459643880000
2	76	0.0	1459643914000
24	13	0.0	1459644065000
24	13	0.0	1459644067000
65	69	0.0	1459644480000
12	83	0.0	1459644751000
57	83	0.0	1459644752000
57	69	0.0	1459644753000
120	17	0.0	1459645144000
124	17	0.0	1459646042000
124	17	0.0	1459646045000
57	83	0.0	1459646371000
52	69	0.0	1459646372000
59	67	0.0	1459647182000
29	80	0.0	1459647184000
125	80	0.0	1459648170000
7	15	1.0	1459648951000
126	13	0.0	1459649280000
37	17	0.0	1459649974000
45	69	0.0	1459650091000
55	80	1.0	1459650511000
57	69	0.0	1459650570000
63	67	1.0	1459650781000
52	83	1.0	1459651050000
52	83	1.0	1459651052000
5	17	0.0	1459651145000
52	83	1.0	1459651351000
65	69	0.0	1459651680000
52	83	1.0	1459651950000
52	83	1.0	1459652250000
40	69	1.0	1459653340000
52	83	0.0	1459653570000
52	83	1.0	1459653750000
52	83	1.0	1459653781000
52	83	0.0	1459654470000
52	83	0.0	1459654472000
54	69	0.0	1459654950000
102	39	0.0	1459654980000
23	13	1.0	1459655284000
68	80	0.0	1459656180000
7	15	1.0	1459659451000
55	80	1.0	1459660471000
4	67	1.0	1459660651000
7	15	0.0	1459662152000
7	15	0.0	1459662157000
54	69	0.0	1459663291000
52	83	1.0	1459663471000
44	39	1.0	1459663651000
118	15	0.0	1459664251000
66	13	0.0	1459664670000
44	39	1.0	1459664852000
91	69	0.0	1459664881000
95	17	0.0	1459666080000
63	67	0.0	1459667880000
127	80	0.0	1459668000000
91	69	0.0	1459668482000
107	83	0.0	1459671181000
123	13	0.0	1459671870000
35	83	1.0	1459672174000
57	83	1.0	1459672351000
23	13	1.0	1459672864000
61	69	1.0	1459673281000
59	67	1.0	1459673880000
92	17	0.0	1459674810000
